,pos: 0,pos: 1,pos: 2,pos: 3,pos: 4,pos: 5,pos: 6,pos: 7,pos: 8,Best Move
2732,0,0,0,0,0,0,0,0,0,7
2733,0,0,0,0,0,0,0,1,0,0
2734,2,0,0,0,0,0,0,1,0,3
2735,2,0,0,1,0,0,0,1,0,4
2736,2,0,0,1,2,0,0,1,0,8
2737,2,0,0,1,2,0,0,1,1,2
2738,2,0,2,1,2,0,0,1,1,1
2739,2,1,2,1,2,0,0,1,1,6
2740,0,0,0,0,0,0,0,0,0,6
2741,0,0,0,0,0,0,1,0,0,0
2742,2,0,0,0,0,0,1,0,0,2
2743,2,0,1,0,0,0,1,0,0,4
2744,2,0,1,0,2,0,1,0,0,8
2745,2,0,1,0,2,0,1,0,1,5
2746,2,0,1,0,2,2,1,0,1,3
2747,2,0,1,1,2,2,1,0,1,7
2748,2,0,1,1,2,2,1,2,1,1
2749,0,0,0,0,0,0,0,0,0,0
2750,1,0,0,0,0,0,0,0,0,4
2751,1,0,0,0,2,0,0,0,0,6
2752,1,0,0,0,2,0,1,0,0,3
2753,1,0,0,2,2,0,1,0,0,1
2754,1,1,0,2,2,0,1,0,0,2
2755,1,1,2,2,2,0,1,0,0,5
2756,1,1,2,2,2,1,1,0,0,8
2757,1,1,2,2,2,1,1,0,2,7
2758,0,0,0,0,0,0,0,0,0,2
2759,0,0,1,0,0,0,0,0,0,0
2760,2,0,1,0,0,0,0,0,0,4
2761,2,0,1,0,1,0,0,0,0,6
2762,2,0,1,0,1,0,2,0,0,3
2763,2,0,1,1,1,0,2,0,0,5
2764,2,0,1,1,1,2,2,0,0,7
2765,2,0,1,1,1,2,2,1,0,1
2766,2,2,1,1,1,2,2,1,0,8
2767,0,0,0,0,0,0,0,0,0,0
2768,1,0,0,0,0,0,0,0,0,4
2769,1,0,0,0,2,0,0,0,0,2
2770,1,0,1,0,2,0,0,0,0,1
2771,1,2,1,0,2,0,0,0,0,7
2772,1,2,1,0,2,0,0,1,0,3
2773,1,2,1,2,2,0,0,1,0,5
2774,1,2,1,2,2,1,0,1,0,8
2775,1,2,1,2,2,1,0,1,2,6
2776,0,0,0,0,0,0,0,0,0,4
2777,0,0,0,0,1,0,0,0,0,0
2778,2,0,0,0,1,0,0,0,0,1
2779,2,1,0,0,1,0,0,0,0,7
2780,2,1,0,0,1,0,0,2,0,6
2781,2,1,0,0,1,0,1,2,0,2
2782,2,1,2,0,1,0,1,2,0,5
2783,2,1,2,0,1,1,1,2,0,3
2784,2,1,2,2,1,1,1,2,0,8
2785,0,0,0,0,0,0,0,0,0,4
2786,0,0,0,0,1,0,0,0,0,0
2787,2,0,0,0,1,0,0,0,0,6
2788,2,0,0,0,1,0,1,0,0,2
2789,2,0,2,0,1,0,1,0,0,1
2790,2,1,2,0,1,0,1,0,0,7
2791,2,1,2,0,1,0,1,2,0,5
2792,2,1,2,0,1,1,1,2,0,3
2793,2,1,2,2,1,1,1,2,0,8
2794,0,0,0,0,0,0,0,0,0,4
2795,0,0,0,0,1,0,0,0,0,0
2796,2,0,0,0,1,0,0,0,0,6
2797,2,0,0,0,1,0,1,0,0,2
2798,2,0,2,0,1,0,1,0,0,1
2799,2,1,2,0,1,0,1,0,0,7
2800,2,1,2,0,1,0,1,2,0,3
2801,2,1,2,1,1,0,1,2,0,5
2802,2,1,2,1,1,2,1,2,0,8
2803,0,0,0,0,0,0,0,0,0,4
2804,0,0,0,0,1,0,0,0,0,0
2805,2,0,0,0,1,0,0,0,0,1
2806,2,1,0,0,1,0,0,0,0,6
2807,2,1,0,0,1,0,2,0,0,3
2808,2,1,0,1,1,0,2,0,0,7
2809,2,1,0,1,1,0,2,2,0,5
2810,0,0,0,0,0,0,0,0,0,0
2811,1,0,0,0,0,0,0,0,0,4
2812,1,0,0,0,2,0,0,0,0,1
2813,1,1,0,0,2,0,0,0,0,2
2814,1,1,2,0,2,0,0,0,0,6
2815,1,1,2,0,2,0,1,0,0,3
2816,1,1,2,2,2,0,1,0,0,5
2817,1,1,2,2,2,1,1,0,0,7
2818,1,1,2,2,2,1,1,2,0,8
2819,0,0,0,0,0,0,0,0,0,4
2820,0,0,0,0,1,0,0,0,0,0
2821,2,0,0,0,1,0,0,0,0,3
2822,2,0,0,1,1,0,0,0,0,5
2823,2,0,0,1,1,2,0,0,0,6
2824,2,0,0,1,1,2,1,0,0,2
2825,2,0,2,1,1,2,1,0,0,1
2826,2,1,2,1,1,2,1,0,0,7
2827,2,1,2,1,1,2,1,2,0,8
2828,0,0,0,0,0,0,0,0,0,4
2829,0,0,0,0,1,0,0,0,0,0
2830,2,0,0,0,1,0,0,0,0,2
2831,2,0,1,0,1,0,0,0,0,6
2832,2,0,1,0,1,0,2,0,0,3
2833,2,0,1,1,1,0,2,0,0,5
2834,2,0,1,1,1,2,2,0,0,1
2835,2,1,1,1,1,2,2,0,0,7
2836,2,1,1,1,1,2,2,2,0,8
2837,0,0,0,0,0,0,0,0,0,4
2838,0,0,0,0,1,0,0,0,0,0
2839,2,0,0,0,1,0,0,0,0,1
2840,2,1,0,0,1,0,0,0,0,7
2841,2,1,0,0,1,0,0,2,0,3
2842,2,1,0,1,1,0,0,2,0,5
2843,2,1,0,1,1,2,0,2,0,6
2844,2,1,0,1,1,2,1,2,0,2
2845,2,1,2,1,1,2,1,2,0,8
2846,0,0,0,0,0,0,0,0,0,6
2847,0,0,0,0,0,0,1,0,0,0
2848,2,0,0,0,0,0,1,0,0,4
2849,2,0,0,0,1,0,1,0,0,2
2850,2,0,2,0,1,0,1,0,0,1
2851,2,1,2,0,1,0,1,0,0,7
2852,2,1,2,0,1,0,1,2,0,3
2853,2,1,2,1,1,0,1,2,0,5
2854,2,1,2,1,1,2,1,2,0,8
2855,0,0,0,0,0,0,0,0,0,4
2856,0,0,0,0,1,0,0,0,0,0
2857,2,0,0,0,1,0,0,0,0,1
2858,2,1,0,0,1,0,0,0,0,7
2859,2,1,0,0,1,0,0,2,0,6
2860,2,1,0,0,1,0,1,2,0,2
2861,2,1,2,0,1,0,1,2,0,3
2862,2,1,2,1,1,0,1,2,0,5
2863,2,1,2,1,1,2,1,2,0,8
2864,0,0,0,0,0,0,0,0,0,2
2865,0,0,1,0,0,0,0,0,0,0
2866,2,0,1,0,0,0,0,0,0,8
2867,2,0,1,0,0,0,0,0,1,6
2868,2,0,1,0,0,0,2,0,1,3
2869,2,0,1,1,0,0,2,0,1,5
2870,2,0,1,1,0,2,2,0,1,1
2871,2,1,1,1,0,2,2,0,1,7
2872,2,1,1,1,0,2,2,2,1,4
2873,0,0,0,0,0,0,0,0,0,4
2874,0,0,0,0,1,0,0,0,0,0
2875,2,0,0,0,1,0,0,0,0,6
2876,2,0,0,0,1,0,1,0,0,2
2877,2,0,2,0,1,0,1,0,0,1
2878,2,1,2,0,1,0,1,0,0,7
2879,2,1,2,0,1,0,1,2,0,5
2880,2,1,2,0,1,1,1,2,0,3
2881,2,1,2,2,1,1,1,2,0,8
2882,0,0,0,0,0,0,0,0,0,7
2883,0,0,0,0,0,0,0,1,0,0
2884,2,0,0,0,0,0,0,1,0,1
2885,2,1,0,0,0,0,0,1,0,4
2886,2,1,0,0,2,0,0,1,0,8
2887,2,1,0,0,2,0,0,1,1,3
2888,2,1,0,2,2,0,0,1,1,6
2889,0,0,0,0,0,0,0,0,0,0
2890,1,0,0,0,0,0,0,0,0,4
2891,1,0,0,0,2,0,0,0,0,6
2892,1,0,0,0,2,0,1,0,0,3
2893,1,0,0,2,2,0,1,0,0,5
2894,1,0,0,2,2,1,1,0,0,7
2895,1,0,0,2,2,1,1,2,0,1
2896,1,1,0,2,2,1,1,2,0,2
2897,1,1,2,2,2,1,1,2,0,8
2898,0,0,0,0,0,0,0,0,0,4
2899,0,0,0,0,1,0,0,0,0,0
2900,2,0,0,0,1,0,0,0,0,3
2901,2,0,0,1,1,0,0,0,0,5
2902,2,0,0,1,1,2,0,0,0,1
2903,2,1,0,1,1,2,0,0,0,7
2904,2,1,0,1,1,2,0,2,0,2
2905,2,1,1,1,1,2,0,2,0,6
2906,2,1,1,1,1,2,2,2,0,8
2907,0,0,0,0,0,0,0,0,0,4
2908,0,0,0,0,1,0,0,0,0,0
2909,2,0,0,0,1,0,0,0,0,3
2910,2,0,0,1,1,0,0,0,0,5
2911,2,0,0,1,1,2,0,0,0,2
2912,2,0,1,1,1,2,0,0,0,6
2913,2,0,1,1,1,2,2,0,0,1
2914,2,1,1,1,1,2,2,0,0,7
2915,2,1,1,1,1,2,2,2,0,8
2916,0,0,0,0,0,0,0,0,0,0
2917,1,0,0,0,0,0,0,0,0,4
2918,1,0,0,0,2,0,0,0,0,2
2919,1,0,1,0,2,0,0,0,0,1
2920,1,2,1,0,2,0,0,0,0,7
2921,1,2,1,0,2,0,0,1,0,3
2922,1,2,1,2,2,0,0,1,0,5
2923,1,2,1,2,2,1,0,1,0,8
2924,1,2,1,2,2,1,0,1,2,6
2925,0,0,0,0,0,0,0,0,0,8
2926,0,0,0,0,0,0,0,0,1,0
2927,2,0,0,0,0,0,0,0,1,2
2928,2,0,1,0,0,0,0,0,1,6
2929,2,0,1,0,0,0,2,0,1,3
2930,2,0,1,1,0,0,2,0,1,5
2931,2,0,1,1,0,2,2,0,1,1
2932,2,1,1,1,0,2,2,0,1,4
2933,2,1,1,1,2,2,2,0,1,7
2934,0,0,0,0,0,0,0,0,0,0
2935,1,0,0,0,0,0,0,0,0,4
2936,1,0,0,0,2,0,0,0,0,6
2937,1,0,0,0,2,0,1,0,0,3
2938,1,0,0,2,2,0,1,0,0,5
2939,1,0,0,2,2,1,1,0,0,1
2940,1,2,0,2,2,1,1,0,0,7
2941,1,2,0,2,2,1,1,1,0,8
2942,1,2,0,2,2,1,1,1,2,2
2943,0,0,0,0,0,0,0,0,0,2
2944,0,0,1,0,0,0,0,0,0,4
2945,0,0,1,0,2,0,0,0,0,0
2946,1,0,1,0,2,0,0,0,0,1
2947,1,2,1,0,2,0,0,0,0,3
2948,1,2,1,1,2,0,0,0,0,6
2949,1,2,1,1,2,0,2,0,0,7
2950,1,2,1,1,2,0,2,1,0,8
2951,1,2,1,1,2,0,2,1,2,5
2952,0,0,0,0,0,0,0,0,0,4
2953,0,0,0,0,1,0,0,0,0,0
2954,2,0,0,0,1,0,0,0,0,2
2955,2,0,1,0,1,0,0,0,0,6
2956,2,0,1,0,1,0,2,0,0,3
2957,2,0,1,1,1,0,2,0,0,5
2958,2,0,1,1,1,2,2,0,0,7
2959,2,0,1,1,1,2,2,1,0,1
2960,2,2,1,1,1,2,2,1,0,8
2961,0,0,0,0,0,0,0,0,0,0
2962,1,0,0,0,0,0,0,0,0,4
2963,1,0,0,0,2,0,0,0,0,1
2964,1,1,0,0,2,0,0,0,0,2
2965,1,1,2,0,2,0,0,0,0,6
2966,1,1,2,0,2,0,1,0,0,3
2967,1,1,2,2,2,0,1,0,0,5
2968,1,1,2,2,2,1,1,0,0,8
2969,1,1,2,2,2,1,1,0,2,7
2970,0,0,0,0,0,0,0,0,0,6
2971,0,0,0,0,0,0,1,0,0,0
2972,2,0,0,0,0,0,1,0,0,4
2973,2,0,0,0,1,0,1,0,0,2
2974,2,0,2,0,1,0,1,0,0,1
2975,2,1,2,0,1,0,1,0,0,7
2976,2,1,2,0,1,0,1,2,0,3
2977,2,1,2,1,1,0,1,2,0,5
2978,2,1,2,1,1,2,1,2,0,8
2979,0,0,0,0,0,0,0,0,0,2
2980,0,0,1,0,0,0,0,0,0,4
2981,0,0,1,0,2,0,0,0,0,3
2982,0,0,1,1,2,0,0,0,0,0
2983,2,0,1,1,2,0,0,0,0,8
2984,2,0,1,1,2,0,0,0,1,7
2985,2,0,1,1,2,0,0,2,1,1
2986,2,1,1,1,2,0,0,2,1,5
2987,2,1,1,1,2,2,0,2,1,6
2988,0,0,0,0,0,0,0,0,0,0
2989,1,0,0,0,0,0,0,0,0,4
2990,1,0,0,0,2,0,0,0,0,2
2991,1,0,1,0,2,0,0,0,0,1
2992,1,2,1,0,2,0,0,0,0,7
2993,1,2,1,0,2,0,0,1,0,3
2994,1,2,1,2,2,0,0,1,0,5
2995,1,2,1,2,2,1,0,1,0,8
2996,1,2,1,2,2,1,0,1,2,6
2997,0,0,0,0,0,0,0,0,0,3
2998,0,0,0,1,0,0,0,0,0,4
2999,0,0,0,1,2,0,0,0,0,8
3000,0,0,0,1,2,0,0,0,1,1
3001,0,2,0,1,2,0,0,0,1,2
3002,0,2,1,1,2,0,0,0,1,7
3003,0,0,0,0,0,0,0,0,0,0
3004,1,0,0,0,0,0,0,0,0,4
3005,1,0,0,0,2,0,0,0,0,2
3006,1,0,1,0,2,0,0,0,0,1
3007,1,2,1,0,2,0,0,0,0,7
3008,1,2,1,0,2,0,0,1,0,3
3009,1,2,1,2,2,0,0,1,0,5
3010,1,2,1,2,2,1,0,1,0,8
3011,1,2,1,2,2,1,0,1,2,6
3012,0,0,0,0,0,0,0,0,0,3
3013,0,0,0,1,0,0,0,0,0,4
3014,0,0,0,1,2,0,0,0,0,0
3015,1,0,0,1,2,0,0,0,0,6
3016,1,0,0,1,2,0,2,0,0,2
3017,1,0,1,1,2,0,2,0,0,1
3018,1,2,1,1,2,0,2,0,0,7
3019,1,2,1,1,2,0,2,1,0,5
3020,1,2,1,1,2,2,2,1,0,8
3021,0,0,0,0,0,0,0,0,0,0
3022,1,0,0,0,0,0,0,0,0,4
3023,1,0,0,0,2,0,0,0,0,6
3024,1,0,0,0,2,0,1,0,0,3
3025,1,0,0,2,2,0,1,0,0,1
3026,1,1,0,2,2,0,1,0,0,2
3027,1,1,2,2,2,0,1,0,0,5
3028,1,1,2,2,2,1,1,0,0,7
3029,1,1,2,2,2,1,1,2,0,8
3030,0,0,0,0,0,0,0,0,0,0
3031,1,0,0,0,0,0,0,0,0,4
3032,1,0,0,0,2,0,0,0,0,5
3033,1,0,0,0,2,1,0,0,0,6
3034,1,0,0,0,2,1,2,0,0,2
3035,1,0,1,0,2,1,2,0,0,1
3036,1,2,1,0,2,1,2,0,0,7
3037,1,2,1,0,2,1,2,1,0,8
3038,1,2,1,0,2,1,2,1,2,3
3039,0,0,0,0,0,0,0,0,0,4
3040,0,0,0,0,1,0,0,0,0,0
3041,2,0,0,0,1,0,0,0,0,2
3042,2,0,1,0,1,0,0,0,0,6
3043,2,0,1,0,1,0,2,0,0,3
3044,2,0,1,1,1,0,2,0,0,5
3045,2,0,1,1,1,2,2,0,0,1
3046,2,1,1,1,1,2,2,0,0,7
3047,2,1,1,1,1,2,2,2,0,8
3048,0,0,0,0,0,0,0,0,0,0
3049,1,0,0,0,0,0,0,0,0,4
3050,1,0,0,0,2,0,0,0,0,2
3051,1,0,1,0,2,0,0,0,0,1
3052,1,2,1,0,2,0,0,0,0,3
3053,1,2,1,1,2,0,0,0,0,6
3054,1,2,1,1,2,0,2,0,0,7
3055,1,2,1,1,2,0,2,1,0,5
3056,1,2,1,1,2,2,2,1,0,8
3057,0,0,0,0,0,0,0,0,0,6
3058,0,0,0,0,0,0,1,0,0,0
3059,2,0,0,0,0,0,1,0,0,4
3060,2,0,0,0,1,0,1,0,0,2
3061,2,0,2,0,1,0,1,0,0,1
3062,2,1,2,0,1,0,1,0,0,7
3063,2,1,2,0,1,0,1,2,0,5
3064,2,1,2,0,1,1,1,2,0,3
3065,2,1,2,2,1,1,1,2,0,8
3066,0,0,0,0,0,0,0,0,0,4
3067,0,0,0,0,1,0,0,0,0,0
3068,2,0,0,0,1,0,0,0,0,1
3069,2,1,0,0,1,0,0,0,0,7
3070,2,1,0,0,1,0,0,2,0,3
3071,2,1,0,1,1,0,0,2,0,5
3072,2,1,0,1,1,2,0,2,0,6
3073,2,1,0,1,1,2,1,2,0,2
3074,2,1,2,1,1,2,1,2,0,8
3075,0,0,0,0,0,0,0,0,0,3
3076,0,0,0,1,0,0,0,0,0,4
3077,0,0,0,1,2,0,0,0,0,8
3078,0,0,0,1,2,0,0,0,1,1
3079,0,2,0,1,2,0,0,0,1,6
3080,0,2,0,1,2,0,1,0,1,0
3081,2,2,0,1,2,0,1,0,1,7
3082,0,0,0,0,0,0,0,0,0,1
3083,0,1,0,0,0,0,0,0,0,4
3084,0,1,0,0,2,0,0,0,0,0
3085,1,1,0,0,2,0,0,0,0,2
3086,1,1,2,0,2,0,0,0,0,6
3087,1,1,2,0,2,0,1,0,0,3
3088,1,1,2,2,2,0,1,0,0,5
3089,1,1,2,2,2,1,1,0,0,8
3090,1,1,2,2,2,1,1,0,2,7
3091,0,0,0,0,0,0,0,0,0,0
3092,1,0,0,0,0,0,0,0,0,4
3093,1,0,0,0,2,0,0,0,0,2
3094,1,0,1,0,2,0,0,0,0,1
3095,1,2,1,0,2,0,0,0,0,7
3096,1,2,1,0,2,0,0,1,0,3
3097,1,2,1,2,2,0,0,1,0,5
3098,1,2,1,2,2,1,0,1,0,8
3099,1,2,1,2,2,1,0,1,2,6
3100,0,0,0,0,0,0,0,0,0,2
3101,0,0,1,0,0,0,0,0,0,0
3102,2,0,1,0,0,0,0,0,0,6
3103,2,0,1,0,0,0,1,0,0,4
3104,2,0,1,0,2,0,1,0,0,8
3105,2,0,1,0,2,0,1,0,1,7
3106,2,0,1,0,2,0,1,2,1,1
3107,2,1,1,0,2,0,1,2,1,5
3108,2,1,1,0,2,2,1,2,1,3
3109,0,0,0,0,0,0,0,0,0,4
3110,0,0,0,0,1,0,0,0,0,0
3111,2,0,0,0,1,0,0,0,0,3
3112,2,0,0,1,1,0,0,0,0,5
3113,2,0,0,1,1,2,0,0,0,1
3114,2,1,0,1,1,2,0,0,0,7
3115,2,1,0,1,1,2,0,2,0,2
3116,2,1,1,1,1,2,0,2,0,6
3117,2,1,1,1,1,2,2,2,0,8
3118,0,0,0,0,0,0,0,0,0,0
3119,1,0,0,0,0,0,0,0,0,4
3120,1,0,0,0,2,0,0,0,0,2
3121,1,0,1,0,2,0,0,0,0,1
3122,1,2,1,0,2,0,0,0,0,3
3123,1,2,1,1,2,0,0,0,0,6
3124,1,2,1,1,2,0,2,0,0,7
3125,1,2,1,1,2,0,2,1,0,8
3126,1,2,1,1,2,0,2,1,2,5
3127,0,0,0,0,0,0,0,0,0,0
3128,1,0,0,0,0,0,0,0,0,4
3129,1,0,0,0,2,0,0,0,0,2
3130,1,0,1,0,2,0,0,0,0,1
3131,1,2,1,0,2,0,0,0,0,8
3132,1,2,1,0,2,0,0,0,1,7
3133,0,0,0,0,0,0,0,0,0,3
3134,0,0,0,1,0,0,0,0,0,4
3135,0,0,0,1,2,0,0,0,0,1
3136,0,1,0,1,2,0,0,0,0,0
3137,2,1,0,1,2,0,0,0,0,8
3138,2,1,0,1,2,0,0,0,1,6
3139,2,1,0,1,2,0,2,0,1,2
3140,2,1,1,1,2,0,2,0,1,5
3141,2,1,1,1,2,2,2,0,1,7
3142,0,0,0,0,0,0,0,0,0,8
3143,0,0,0,0,0,0,0,0,1,0
3144,2,0,0,0,0,0,0,0,1,1
3145,2,1,0,0,0,0,0,0,1,6
3146,2,1,0,0,0,0,2,0,1,3
3147,2,1,0,1,0,0,2,0,1,4
3148,2,1,0,1,2,0,2,0,1,2
3149,2,1,1,1,2,0,2,0,1,5
3150,2,1,1,1,2,2,2,0,1,7
3151,0,0,0,0,0,0,0,0,0,4
3152,0,0,0,0,1,0,0,0,0,0
3153,2,0,0,0,1,0,0,0,0,6
3154,2,0,0,0,1,0,1,0,0,2
3155,2,0,2,0,1,0,1,0,0,1
3156,2,1,2,0,1,0,1,0,0,7
3157,2,1,2,0,1,0,1,2,0,3
3158,2,1,2,1,1,0,1,2,0,5
3159,2,1,2,1,1,2,1,2,0,8
3160,0,0,0,0,0,0,0,0,0,0
3161,1,0,0,0,0,0,0,0,0,4
3162,1,0,0,0,2,0,0,0,0,2
3163,1,0,1,0,2,0,0,0,0,1
3164,1,2,1,0,2,0,0,0,0,5
3165,1,2,1,0,2,1,0,0,0,7
3166,0,0,0,0,0,0,0,0,0,2
3167,0,0,1,0,0,0,0,0,0,0
3168,2,0,1,0,0,0,0,0,0,4
3169,2,0,1,0,1,0,0,0,0,6
3170,2,0,1,0,1,0,2,0,0,3
3171,2,0,1,1,1,0,2,0,0,5
3172,2,0,1,1,1,2,2,0,0,1
3173,2,1,1,1,1,2,2,0,0,7
3174,2,1,1,1,1,2,2,2,0,8
3175,0,0,0,0,0,0,0,0,0,4
3176,0,0,0,0,1,0,0,0,0,0
3177,2,0,0,0,1,0,0,0,0,1
3178,2,1,0,0,1,0,0,0,0,7
3179,2,1,0,0,1,0,0,2,0,6
3180,2,1,0,0,1,0,1,2,0,2
3181,2,1,2,0,1,0,1,2,0,3
3182,2,1,2,1,1,0,1,2,0,5
3183,2,1,2,1,1,2,1,2,0,8
3184,0,0,0,0,0,0,0,0,0,4
3185,0,0,0,0,1,0,0,0,0,0
3186,2,0,0,0,1,0,0,0,0,3
3187,2,0,0,1,1,0,0,0,0,5
3188,2,0,0,1,1,2,0,0,0,1
3189,2,1,0,1,1,2,0,0,0,7
3190,2,1,0,1,1,2,0,2,0,6
3191,2,1,0,1,1,2,1,2,0,2
3192,2,1,2,1,1,2,1,2,0,8
3193,0,0,0,0,0,0,0,0,0,4
3194,0,0,0,0,1,0,0,0,0,0
3195,2,0,0,0,1,0,0,0,0,1
3196,2,1,0,0,1,0,0,0,0,7
3197,2,1,0,0,1,0,0,2,0,6
3198,2,1,0,0,1,0,1,2,0,2
3199,2,1,2,0,1,0,1,2,0,5
3200,2,1,2,0,1,1,1,2,0,3
3201,2,1,2,2,1,1,1,2,0,8
3202,0,0,0,0,0,0,0,0,0,0
3203,1,0,0,0,0,0,0,0,0,4
3204,1,0,0,0,2,0,0,0,0,2
3205,1,0,1,0,2,0,0,0,0,1
3206,1,2,1,0,2,0,0,0,0,3
3207,1,2,1,1,2,0,0,0,0,6
3208,1,2,1,1,2,0,2,0,0,7
3209,1,2,1,1,2,0,2,1,0,5
3210,1,2,1,1,2,2,2,1,0,8
3211,0,0,0,0,0,0,0,0,0,4
3212,0,0,0,0,1,0,0,0,0,0
3213,2,0,0,0,1,0,0,0,0,1
3214,2,1,0,0,1,0,0,0,0,6
3215,2,1,0,0,1,0,2,0,0,3
3216,2,1,0,1,1,0,2,0,0,7
3217,2,1,0,1,1,0,2,2,0,5
3218,0,0,0,0,0,0,0,0,0,0
3219,1,0,0,0,0,0,0,0,0,4
3220,1,0,0,0,2,0,0,0,0,2
3221,1,0,1,0,2,0,0,0,0,1
3222,1,2,1,0,2,0,0,0,0,7
3223,1,2,1,0,2,0,0,1,0,5
3224,1,2,1,0,2,2,0,1,0,3
3225,1,2,1,1,2,2,0,1,0,6
3226,1,2,1,1,2,2,2,1,0,8
3227,0,0,0,0,0,0,0,0,0,0
3228,1,0,0,0,0,0,0,0,0,4
3229,1,0,0,0,2,0,0,0,0,2
3230,1,0,1,0,2,0,0,0,0,1
3231,1,2,1,0,2,0,0,0,0,7
3232,1,2,1,0,2,0,0,1,0,5
3233,1,2,1,0,2,2,0,1,0,3
3234,1,2,1,1,2,2,0,1,0,6
3235,1,2,1,1,2,2,2,1,0,8
3236,0,0,0,0,0,0,0,0,0,4
3237,0,0,0,0,1,0,0,0,0,0
3238,2,0,0,0,1,0,0,0,0,6
3239,2,0,0,0,1,0,1,0,0,2
3240,2,0,2,0,1,0,1,0,0,1
3241,2,1,2,0,1,0,1,0,0,7
3242,2,1,2,0,1,0,1,2,0,3
3243,2,1,2,1,1,0,1,2,0,5
3244,2,1,2,1,1,2,1,2,0,8
3245,0,0,0,0,0,0,0,0,0,4
3246,0,0,0,0,1,0,0,0,0,0
3247,2,0,0,0,1,0,0,0,0,2
3248,2,0,1,0,1,0,0,0,0,6
3249,2,0,1,0,1,0,2,0,0,3
3250,2,0,1,1,1,0,2,0,0,5
3251,2,0,1,1,1,2,2,0,0,1
3252,2,1,1,1,1,2,2,0,0,7
3253,2,1,1,1,1,2,2,2,0,8
3254,0,0,0,0,0,0,0,0,0,2
3255,0,0,1,0,0,0,0,0,0,4
3256,0,0,1,0,2,0,0,0,0,5
3257,0,0,1,0,2,1,0,0,0,1
3258,0,2,1,0,2,1,0,0,0,7
3259,0,2,1,0,2,1,0,1,0,8
3260,0,2,1,0,2,1,0,1,2,0
3261,1,2,1,0,2,1,0,1,2,6
3262,1,2,1,0,2,1,2,1,2,3
3263,0,0,0,0,0,0,0,0,0,4
3264,0,0,0,0,1,0,0,0,0,0
3265,2,0,0,0,1,0,0,0,0,7
3266,2,0,0,0,1,0,0,1,0,6
3267,2,0,0,0,1,0,2,1,0,3
3268,2,0,0,1,1,0,2,1,0,1
3269,2,2,0,1,1,0,2,1,0,2
3270,2,2,1,1,1,0,2,1,0,5
3271,2,2,1,1,1,2,2,1,0,8
3272,0,0,0,0,0,0,0,0,0,2
3273,0,0,1,0,0,0,0,0,0,4
3274,0,0,1,0,2,0,0,0,0,5
3275,0,0,1,0,2,1,0,0,0,1
3276,0,2,1,0,2,1,0,0,0,7
3277,0,2,1,0,2,1,0,1,0,8
3278,0,2,1,0,2,1,0,1,2,0
3279,1,2,1,0,2,1,0,1,2,3
3280,1,2,1,2,2,1,0,1,2,6
3281,0,0,0,0,0,0,0,0,0,4
3282,0,0,0,0,1,0,0,0,0,0
3283,2,0,0,0,1,0,0,0,0,2
3284,2,0,1,0,1,0,0,0,0,6
3285,2,0,1,0,1,0,2,0,0,3
3286,2,0,1,1,1,0,2,0,0,5
3287,2,0,1,1,1,2,2,0,0,7
3288,2,0,1,1,1,2,2,1,0,1
3289,2,2,1,1,1,2,2,1,0,8
3290,0,0,0,0,0,0,0,0,0,4
3291,0,0,0,0,1,0,0,0,0,0
3292,2,0,0,0,1,0,0,0,0,1
3293,2,1,0,0,1,0,0,0,0,7
3294,2,1,0,0,1,0,0,2,0,6
3295,2,1,0,0,1,0,1,2,0,2
3296,2,1,2,0,1,0,1,2,0,3
3297,2,1,2,1,1,0,1,2,0,5
3298,2,1,2,1,1,2,1,2,0,8
3299,0,0,0,0,0,0,0,0,0,0
3300,1,0,0,0,0,0,0,0,0,4
3301,1,0,0,0,2,0,0,0,0,2
3302,1,0,1,0,2,0,0,0,0,1
3303,1,2,1,0,2,0,0,0,0,3
3304,1,2,1,1,2,0,0,0,0,6
3305,1,2,1,1,2,0,2,0,0,7
3306,1,2,1,1,2,0,2,1,0,5
3307,1,2,1,1,2,2,2,1,0,8
3308,0,0,0,0,0,0,0,0,0,4
3309,0,0,0,0,1,0,0,0,0,0
3310,2,0,0,0,1,0,0,0,0,1
3311,2,1,0,0,1,0,0,0,0,7
3312,2,1,0,0,1,0,0,2,0,3
3313,2,1,0,1,1,0,0,2,0,5
3314,2,1,0,1,1,2,0,2,0,2
3315,2,1,1,1,1,2,0,2,0,6
3316,2,1,1,1,1,2,2,2,0,8
3317,0,0,0,0,0,0,0,0,0,0
3318,1,0,0,0,0,0,0,0,0,4
3319,1,0,0,0,2,0,0,0,0,6
3320,1,0,0,0,2,0,1,0,0,3
3321,1,0,0,2,2,0,1,0,0,1
3322,1,1,0,2,2,0,1,0,0,2
3323,1,1,2,2,2,0,1,0,0,5
3324,1,1,2,2,2,1,1,0,0,7
3325,1,1,2,2,2,1,1,2,0,8
3326,0,0,0,0,0,0,0,0,0,6
3327,0,0,0,0,0,0,1,0,0,4
3328,0,0,0,0,2,0,1,0,0,0
3329,1,0,0,0,2,0,1,0,0,3
3330,1,0,0,2,2,0,1,0,0,1
3331,1,1,0,2,2,0,1,0,0,2
3332,1,1,2,2,2,0,1,0,0,5
3333,1,1,2,2,2,1,1,0,0,8
3334,1,1,2,2,2,1,1,0,2,7
3335,0,0,0,0,0,0,0,0,0,1
3336,0,1,0,0,0,0,0,0,0,0
3337,2,1,0,0,0,0,0,0,0,3
